-25 4.96e-24 1.67e-11 1 -3.64e-16
-24.6 0 1.67e-11 1 -3.64e-16
-24.2 0 1.67e-11 1 0
-23.8 0 1.67e-11 1 0
-23.4 0 1.67e-11 1 0
-23 0 1.67e-11 1 0
-22.6 0 1.67e-11 1 0
-22.2 0 1.7e-11 1 0
-21.8 0 1.64e-11 1 0
-21.4 0 1.56e-11 1 0
-21 0 1.59e-11 1 0
-20.6 0 1.52e-11 1 0
-20.2 0 1.22e-11 1 0
-19.8 0 5.58e-12 1 0
-19.4 0 0 1 0
-19 0 0 1 0
-18.6 0 0 1 0
-18.2 0 0 1 0
-17.8 0 0 1 0
-17.4 0 0 1 0
-16.7 0 0 1 0
-16.3 0 0 1 0
-15.8 0 0 1 0
-15.3 0 0 1 0
-14.6 0 0 1 0
-14.2 0 0 1 0
-13.8 0 0 1 0
-13.4 0 0 1 0
-13 0 0 1 0
-12.6 0 0 1 0
-12.2 0 0 1 0
-11.8 0 0 1 0
-11.4 0 0 1 0
-11 0 0 1 0
-10.6 0 0 1 0
-10.2 0 0 1 0
-9.8 0 0 1 0
-9.4 0 0 1 0
-9 0 0 1 0
-8.6 0 0 1 0
-8.2 0 0 1 0
-7.8 0 0 1 0
-7.4 0 0 1 0
-7 0 0.00852 1 0
-6.6 0 0.0468 1 0.11
-6.2 0.0262 0.0809 1 0.149
-5.8 0.0413 0.118 1 0.135
-5.4 0.0869 0.161 1 0.151
-5 0.118 0.209 1 0.166
-4.6 0.189 0.262 1 0.158
-4.2 0.222 0.317 1 0.108
-3.8 0.268 0.372 1 0.103
-2.1 0.416 0.425 1 0.0923
-0.5 0.61 0.477 1 0.105
-0.1 0.666 0.524 1 0.0878
1.6 0.821 0.567 1.16 0.0512
2.6 0.871 0.603 1.32 0.0298
3 0.885 0.632 1.55 0.0131
3.4 0.886 0.654 1.86 0.0515
3.8 0.945 0.667 2.1 0.0549
4.2 0.95 0.673 2.23 0.0388
4.6 0.991 0.672 2.21 0.0337
5 0.99 0.666 2.27 -0.000836
5.4 0.99 0.663 2.29 0.0167
5.8 1.01 0.663 2.24 0.0167
6.2 1.01 0.643 2.24 0.00829
6.6 1.02 0.643 2.24 -0.0117
7 0.996 0.643 2.29 -0.0166
7.4 1 0.646 2.27 0.0117
7.8 1.01 0.637 2.26 0.00832
8.2 1.01 0.632 2.27 -0.00832
8.6 1 0.631 2.27 -0.00832
9 1 0.632 2.28 0
9.4 1 0.633 2.28 0
9.8 1 0.634 2.28 0
10.2 1 0.635 2.28 0
10.6 1 0.635 2.28 0
11 1 0.635 2.28 0
11.4 1 0.635 2.28 0
11.8 1 0.635 2.28 0
12.2 1 0.634 2.28 0
12.6 1 0.633 2.28 -0.000833
13 0.999 0.632 2.28 -0.0025
13.4 0.997 0.631 2.29 -0.00334
13.8 0.995 0.632 2.29 -0.00417
14.2 0.992 0.637 2.3 0
14.6 0.995 0.646 2.29 0.00668
15 1 0.643 2.27 -0.01
15.4 0.983 0.643 2.32 -0.0125
15.8 0.985 0.643 2.31 0.00251
16.2 0.986 0.663 2.31 0.0209
16.6 1.01 0.663 2.24 0.02
17 1.01 0.666 2.23 0
17.4 1.01 0.672 2.17 0.033
17.8 1.05 0.673 2.01 0.033
18.2 1.05 0.667 1.88 0.0487
18.6 1.11 0.654 1.48 0.0487
19 1.11 0.632 1.23 0.016
19.4 1.13 0.603 1.02 0.0319
20.4 1.18 0.567 0.81 0.0432
22.1 1.33 0.524 0.564 0.0724
22.5 1.39 0.477 0.354 0.0798
24.1 1.58 0.425 0.253 0.0596
25.8 1.73 0.372 0.152 0.0594
26.2 1.78 0.317 0.0514 0.0551
26.6 1.81 0.262 0.0217 0.0681
27 1.88 0.209 0.00863 0.0678
27.4 1.91 0.161 0.00392 0.0536
27.8 1.96 0.118 0.00155 0.0401
28.2 1.97 0.0809 0.000563 0.0265
28.6 2 0.0468 0.000197 0.0199
29 2 0.00852 6.99e-05 0
29.4 2 0 2.53e-05 0
29.8 2 0 9.26e-06 0
30.2 2 0 3.39e-06 0
30.6 2 0 1.25e-06 0
31 2 0 4.59e-07 0
31.4 2 0 1.69e-07 0
31.8 2 0 6.22e-08 0
32.2 2 0 2.29e-08 0
32.6 2 0 8.42e-09 0
33 2 0 3.09e-09 0
33.4 2 0 1.14e-09 0
33.8 2 0 4.17e-10 0
34.2 2 0 1.54e-10 0
34.6 2 0 5.67e-11 0
35 2 0 2.09e-11 0
35.4 2 0 7.68e-12 0
35.8 2 0 2.84e-12 0
36.2 2 0 1.02e-12 0
36.6 2 0 3.19e-13 0
37.3 2 0 5.56e-14 0
37.8 2 0 0 0
38.3 2 0 3.36e-15 0
38.7 2 0 1.17e-15 0
39.4 2 0 3.41e-16 0
39.8 2 0 0 0
40.2 2 0 4.7e-17 0
40.6 2 0 1.73e-17 0
41 2 0 6.38e-18 0
41.4 2 0 2.35e-18 0
41.8 2 5.58e-12 8.64e-19 0
42.2 2 1.22e-11 3.18e-19 0
42.6 2 1.52e-11 1.17e-19 0
43 2 1.59e-11 4.29e-20 0
43.4 2 1.56e-11 1.58e-20 0
43.8 2 1.64e-11 5.83e-21 0
44.2 2 1.7e-11 2.14e-21 0
44.6 2 1.67e-11 7.86e-22 0
45 2 1.67e-11 2.9e-22 0
45.4 2 1.67e-11 1.06e-22 0
45.8 2 1.67e-11 3.93e-23 0
46.2 2 1.67e-11 1.44e-23 0
46.6 2 1.67e-11 5.3e-24 0
47 2 1.67e-11 1.95e-24 0
47.4 2 1.67e-11 7.19e-25 0
47.8 2 1.67e-11 2.64e-25 0
48.2 2 1.67e-11 9.72e-26 0
48.6 2 1.67e-11 3.57e-26 0
49 2 1.67e-11 1.32e-26 0
49.4 2 1.67e-11 4.83e-27 0
49.8 2 1.67e-11 1.78e-27 0
50.2 2 1.67e-11 6.52e-28 0
50.6 2 1.67e-11 2.4e-28 0
51 2 1.67e-11 8.86e-29 0
51.4 2 1.67e-11 3.25e-29 0
51.8 2 1.67e-11 1.2e-29 0
52.2 2 1.67e-11 4.43e-30 0
52.6 2 1.67e-11 1.62e-30 0
53 2 1.67e-11 5.96e-31 0
53.4 2 1.67e-11 2.2e-31 0
53.8 2 1.67e-11 8.07e-32 0
54.2 2 1.67e-11 2.97e-32 0
54.6 2 1.67e-11 1.09e-32 0
55 2 1.67e-11 4.03e-33 0
55.4 2 1.67e-11 1.48e-33 0
55.8 2 1.67e-11 5.47e-34 0
56.2 2 1.67e-11 2e-34 0
56.6 2 1.67e-11 7.36e-35 0
57 2 1.67e-11 2.71e-35 0
57.4 2 1.67e-11 9.98e-36 0
57.8 2 1.67e-11 3.68e-36 0
58.2 2 1.67e-11 1.35e-36 0
58.6 2 1.67e-11 4.95e-37 0
59 2 1.67e-11 1.83e-37 0
59.4 2 1.67e-11 6.71e-38 0
59.8 2 1.67e-11 2.47e-38 0
60.2 2 1.67e-11 9.09e-39 0
60.6 2 1.67e-11 3.36e-39 0
61 2 1.67e-11 1.23e-39 0
61.4 2 1.67e-11 4.53e-40 0
61.8 2 1.67e-11 1.67e-40 0
62.2 2 1.67e-11 6.11e-41 0
62.6 2 1.67e-11 2.26e-41 0
63 2 1.67e-11 8.27e-42 0
63.4 2 1.67e-11 3.05e-42 0
63.8 2 1.67e-11 1.12e-42 0
64.2 2 1.67e-11 4.12e-43 0
64.6 2 1.67e-11 1.52e-43 0
65 2 1.67e-11 5.57e-44 0
65.4 2 1.67e-11 2.05e-44 0
65.8 2 1.67e-11 7.56e-45 0
66.2 2 1.67e-11 2.78e-45 0
66.6 2 1.67e-11 1.02e-45 0
67 2 1.67e-11 3.78e-46 0
67.4 2 1.67e-11 1.39e-46 0
67.8 2 1.67e-11 5.08e-47 0
68.2 2 1.67e-11 1.87e-47 0
68.6 2 1.67e-11 6.91e-48 0
69 2 1.67e-11 2.53e-48 0
69.4 2 1.67e-11 9.31e-49 0
69.8 2 1.67e-11 3.44e-49 0
70.2 2 1.67e-11 1.26e-49 0
70.6 2 1.67e-11 4.64e-50 0
71 2 1.67e-11 1.71e-50 0
71.4 2 1.67e-11 6.28e-51 0
71.8 2 1.67e-11 2.31e-51 0
72.2 2 1.67e-11 8.5e-52 0
72.6 2 1.67e-11 3.13e-52 0
73 2 1.67e-11 1.15e-52 0
73.4 2 1.67e-11 4.24e-53 0
73.8 2 1.67e-11 1.56e-53 0
74.2 2 1.67e-11 5.75e-54 0
74.6 2 1.67e-11 2.11e-54 0
75 2 1.67e-11 7.76e-55 0
75.4 2 1.67e-11 2.86e-55 0
75.8 2 1.67e-11 1.05e-55 0
76.2 2 1.67e-11 3.85e-56 0
76.6 2 1.67e-11 1.42e-56 0
77 2 1.67e-11 5.22e-57 0
77.4 2 1.67e-11 1.92e-57 0
77.8 2 1.67e-11 7.07e-58 0
78.2 2 1.67e-11 2.6e-58 0
78.6 2 1.67e-11 9.58e-59 0
79 2 1.67e-11 3.52e-59 0
79.4 2 1.67e-11 1.3e-59 0
79.8 2 1.67e-11 4.78e-60 0
80.2 2 1.67e-11 1.75e-60 0
80.6 2 1.67e-11 6.45e-61 0
81 2 1.67e-11 2.38e-61 0
81.4 2 1.67e-11 8.75e-62 0
81.8 2 1.67e-11 3.21e-62 0
82.2 2 1.67e-11 1.18e-62 0
82.6 2 1.67e-11 4.36e-63 0
83 2 1.67e-11 1.6e-63 0
83.4 2 1.67e-11 5.87e-64 0
83.8 2 1.67e-11 2.16e-64 0
84.2 2 1.67e-11 7.96e-65 0
84.6 2 1.67e-11 2.93e-65 0
85 2 1.67e-11 1.08e-65 0
85.4 2 1.67e-11 3.95e-66 0
85.8 2 1.67e-11 1.46e-66 0
86.2 2 1.67e-11 5.37e-67 0
86.6 2 1.67e-11 1.97e-67 0
87 2 1.67e-11 7.25e-68 0
87.4 2 1.67e-11 2.67e-68 0
87.8 2 1.67e-11 9.82e-69 0
88.2 2 1.67e-11 3.61e-69 0
88.6 2 1.67e-11 1.33e-69 0
89 2 1.67e-11 4.91e-70 0
89.4 2 1.67e-11 1.8e-70 0
89.8 2 1.67e-11 6.61e-71 0
90.2 2 1.67e-11 2.43e-71 0
90.6 2 1.67e-11 8.96e-72 0
91 2 1.67e-11 3.29e-72 0
91.4 2 1.67e-11 1.21e-72 0
91.8 2 1.67e-11 4.46e-73 0
92.2 2 1.67e-11 1.64e-73 0
92.6 2 1.67e-11 6.04e-74 0
93 2 1.67e-11 2.22e-74 0
93.4 2 1.67e-11 8.15e-75 0
93.8 2 1.67e-11 3e-75 0
94.2 2 1.67e-11 1.11e-75 0
94.6 2 1.67e-11 4.07e-76 0
95 2 1.67e-11 1.5e-76 0
95.4 2 1.67e-11 5.52e-77 0
95.8 2 1.67e-11 2.03e-77 0
96.2 2 1.67e-11 7.43e-78 0
96.6 2 1.67e-11 2.74e-78 0
97 2 1.67e-11 1.01e-78 0
97.4 2 1.67e-11 3.7e-79 0
97.8 2 1.67e-11 1.36e-79 0
98.2 2 1.67e-11 5.03e-80 0
98.6 2 1.67e-11 1.85e-80 0
99 2 1.67e-11 6.77e-81 0
99.4 2 1.67e-11 2.34e-81 0
99.8 2 1.67e-11 9.42e-82 0
